GEOID,NEGATIVE,POSITIVE,DEATHS,DATE
55025011800,71,0,0,2020/04/30 14:00:00+00
55025011900,99,0,0,2020/04/30 14:00:00+00
55025012001,144,0,0,2020/04/30 14:00:00+00
55025012002,61,0,0,2020/04/30 14:00:00+00
55025012100,33,0,0,2020/04/30 14:00:00+00
55025012201,33,0,0,2020/04/30 14:00:00+00
55025012202,111,6,0,2020/04/30 14:00:00+00
55025012300,63,10,0,2020/04/30 14:00:00+00
55025012400,71,5,0,2020/04/30 14:00:00+00
55025012501,90,0,0,2020/04/30 14:00:00+00
55025012502,94,0,0,2020/04/30 14:00:00+00
55025012600,70,0,0,2020/04/30 14:00:00+00
55025012700,66,0,0,2020/04/30 14:00:00+00
55025012800,114,11,0,2020/04/30 14:00:00+00
55025012900,58,0,0,2020/04/30 14:00:00+00
55025013000,71,0,0,2020/04/30 14:00:00+00
55025013100,80,0,0,2020/04/30 14:00:00+00
55025013200,196,11,0,2020/04/30 14:00:00+00
55025013301,73,8,0,2020/04/30 14:00:00+00
55025013302,100,0,0,2020/04/30 14:00:00+00
55025013700,109,5,0,2020/04/30 14:00:00+00
55025000100,61,0,0,2020/05/01 14:00:00+00
55025000201,48,0,0,2020/05/01 14:00:00+00
55025000202,51,0,0,2020/05/01 14:00:00+00
55025000204,101,0,0,2020/05/01 14:00:00+00
55025000205,77,6,0,2020/05/01 14:00:00+00
55025000300,127,5,0,2020/05/01 14:00:00+00
55025000401,56,0,0,2020/05/01 14:00:00+00
55025000402,41,0,0,2020/05/01 14:00:00+00
55025000405,111,0,0,2020/05/01 14:00:00+00
55025000406,60,0,0,2020/05/01 14:00:00+00
55025000407,124,5,0,2020/05/01 14:00:00+00
55025000408,73,5,0,2020/05/01 14:00:00+00
55025000501,110,0,0,2020/05/01 14:00:00+00
55025000503,135,7,0,2020/05/01 14:00:00+00
55025000504,144,0,0,2020/05/01 14:00:00+00
55025000600,96,9,0,2020/05/01 14:00:00+00
55025000700,88,0,0,2020/05/01 14:00:00+00
55025000800,54,8,0,2020/05/01 14:00:00+00
55025000901,39,0,0,2020/05/01 14:00:00+00
55025000902,90,0,0,2020/05/01 14:00:00+00
55025001000,48,0,0,2020/05/01 14:00:00+00
55025001101,20,0,0,2020/05/01 14:00:00+00
55025001102,0,0,0,2020/05/01 14:00:00+00
55025001200,115,0,0,2020/05/01 14:00:00+00
55025001300,60,0,0,2020/05/01 14:00:00+00
55025001401,110,7,0,2020/05/01 14:00:00+00
55025001402,108,6,0,2020/05/01 14:00:00+00
55025001403,154,5,0,2020/05/01 14:00:00+00
55025001501,40,0,0,2020/05/01 14:00:00+00
55025001502,112,6,0,2020/05/01 14:00:00+00
55025001603,18,7,0,2020/05/01 14:00:00+00
55025001604,22,0,0,2020/05/01 14:00:00+00
55025001605,37,0,0,2020/05/01 14:00:00+00
55025001606,22,0,0,2020/05/01 14:00:00+00
55025001704,765,27,0,2020/05/01 14:00:00+00
55025001705,75,0,0,2020/05/01 14:00:00+00
55025001802,50,0,0,2020/05/01 14:00:00+00
55025001804,85,0,0,2020/05/01 14:00:00+00
55025001900,158,5,0,2020/05/01 14:00:00+00
55025002000,121,0,0,2020/05/01 14:00:00+00
55025002100,118,7,0,2020/05/01 14:00:00+00
55025002200,96,0,0,2020/05/01 14:00:00+00
55025002301,59,0,0,2020/05/01 14:00:00+00
55025002302,214,0,0,2020/05/01 14:00:00+00
55025002401,52,0,0,2020/05/01 14:00:00+00
55025002402,88,0,0,2020/05/01 14:00:00+00
55025002500,46,0,0,2020/05/01 14:00:00+00
55025002601,35,0,0,2020/05/01 14:00:00+00
55025002602,112,6,0,2020/05/01 14:00:00+00
55025002603,117,0,0,2020/05/01 14:00:00+00
55025002700,74,0,0,2020/05/01 14:00:00+00
55025002800,43,0,0,2020/05/01 14:00:00+00
55025002900,61,0,0,2020/05/01 14:00:00+00
55025003001,76,8,0,2020/05/01 14:00:00+00
55025003002,68,0,0,2020/05/01 14:00:00+00
55025003100,120,7,0,2020/05/01 14:00:00+00
55025003200,29,0,0,2020/05/01 14:00:00+00
55025010100,68,0,0,2020/05/01 14:00:00+00
55025010200,27,0,0,2020/05/01 14:00:00+00
55025010300,69,0,0,2020/05/01 14:00:00+00
55025010400,66,0,0,2020/05/01 14:00:00+00
55025010501,59,0,0,2020/05/01 14:00:00+00
55025010502,144,0,0,2020/05/01 14:00:00+00
55025010600,71,0,0,2020/05/01 14:00:00+00
55025010701,96,0,0,2020/05/01 14:00:00+00
55025010702,132,5,0,2020/05/01 14:00:00+00
55025010800,223,7,0,2020/05/01 14:00:00+00
55025010901,152,5,0,2020/05/01 14:00:00+00
55025010903,66,0,0,2020/05/01 14:00:00+00
55025010904,156,9,0,2020/05/01 14:00:00+00
55025011000,84,0,0,2020/05/01 14:00:00+00
55025011101,98,0,0,2020/05/01 14:00:00+00
55025011102,180,11,0,2020/05/01 14:00:00+00
55025011200,155,9,0,2020/05/01 14:00:00+00
55025011301,125,7,0,2020/05/01 14:00:00+00
55025011302,61,9,0,2020/05/01 14:00:00+00
55025011401,180,8,0,2020/05/01 14:00:00+00
55025011402,208,11,0,2020/05/01 14:00:00+00
55025011503,118,0,0,2020/05/01 14:00:00+00
55025011504,78,0,0,2020/05/01 14:00:00+00
55025011505,81,0,0,2020/05/01 14:00:00+00
55025011506,140,5,0,2020/05/01 14:00:00+00
55025011600,115,5,0,2020/05/01 14:00:00+00
55025011700,49,0,0,2020/05/01 14:00:00+00
55025011800,75,0,0,2020/05/01 14:00:00+00
55025011900,99,0,0,2020/05/01 14:00:00+00
55025012001,149,0,0,2020/05/01 14:00:00+00
55025012002,65,0,0,2020/05/01 14:00:00+00
55025012100,34,0,0,2020/05/01 14:00:00+00
55025012201,33,0,0,2020/05/01 14:00:00+00
55025012202,114,6,0,2020/05/01 14:00:00+00
55025012300,65,10,0,2020/05/01 14:00:00+00
55025012400,76,5,0,2020/05/01 14:00:00+00
55025012501,93,0,0,2020/05/01 14:00:00+00
55025012502,95,0,0,2020/05/01 14:00:00+00
55025012600,72,0,0,2020/05/01 14:00:00+00
55025012700,69,0,0,2020/05/01 14:00:00+00
55025012800,121,11,0,2020/05/01 14:00:00+00
55025012900,61,0,0,2020/05/01 14:00:00+00
55025013000,73,0,0,2020/05/01 14:00:00+00
55025013100,83,0,0,2020/05/01 14:00:00+00
55025013200,203,11,0,2020/05/01 14:00:00+00
55025013301,78,8,0,2020/05/01 14:00:00+00
55025013302,104,0,0,2020/05/01 14:00:00+00
55025013700,118,5,0,2020/05/01 14:00:00+00
55025000100,61,0,0,2020/05/02 14:00:00+00
55025000201,50,0,0,2020/05/02 14:00:00+00
55025000202,52,0,0,2020/05/02 14:00:00+00
55025000204,102,0,0,2020/05/02 14:00:00+00
55025000205,79,6,0,2020/05/02 14:00:00+00
55025000300,127,5,0,2020/05/02 14:00:00+00
55025000401,56,0,0,2020/05/02 14:00:00+00
55025000402,41,0,0,2020/05/02 14:00:00+00
55025000405,112,0,0,2020/05/02 14:00:00+00
55025000406,61,0,0,2020/05/02 14:00:00+00
55025000407,124,5,0,2020/05/02 14:00:00+00
55025000408,74,5,0,2020/05/02 14:00:00+00
55025000501,115,0,0,2020/05/02 14:00:00+00
55025000503,141,7,0,2020/05/02 14:00:00+00
55025000504,145,0,0,2020/05/02 14:00:00+00
55025000600,98,9,0,2020/05/02 14:00:00+00
55025000700,88,0,0,2020/05/02 14:00:00+00
55025000800,54,8,0,2020/05/02 14:00:00+00
55025000901,39,0,0,2020/05/02 14:00:00+00
55025000902,90,0,0,2020/05/02 14:00:00+00
55025001000,49,0,0,2020/05/02 14:00:00+00
55025001101,21,0,0,2020/05/02 14:00:00+00
55025001102,0,0,0,2020/05/02 14:00:00+00
55025001200,117,0,0,2020/05/02 14:00:00+00
55025001300,64,0,0,2020/05/02 14:00:00+00
55025001401,111,7,0,2020/05/02 14:00:00+00
55025001402,113,7,0,2020/05/02 14:00:00+00
55025001403,157,5,0,2020/05/02 14:00:00+00
55025001501,40,0,0,2020/05/02 14:00:00+00
55025001502,115,6,0,2020/05/02 14:00:00+00
55025001603,18,7,0,2020/05/02 14:00:00+00
55025001604,23,0,0,2020/05/02 14:00:00+00
55025001605,38,0,0,2020/05/02 14:00:00+00
55025001606,22,0,0,2020/05/02 14:00:00+00
55025001704,778,27,0,2020/05/02 14:00:00+00
55025001705,75,0,0,2020/05/02 14:00:00+00
55025001802,51,0,0,2020/05/02 14:00:00+00
55025001804,87,0,0,2020/05/02 14:00:00+00
55025001900,161,5,0,2020/05/02 14:00:00+00
55025002000,122,0,0,2020/05/02 14:00:00+00
55025002100,122,7,0,2020/05/02 14:00:00+00
55025002200,99,0,0,2020/05/02 14:00:00+00
55025002301,61,0,0,2020/05/02 14:00:00+00
55025002302,214,0,0,2020/05/02 14:00:00+00
55025002401,52,0,0,2020/05/02 14:00:00+00
55025002402,90,0,0,2020/05/02 14:00:00+00
55025002500,47,0,0,2020/05/02 14:00:00+00
55025002601,35,0,0,2020/05/02 14:00:00+00
55025002602,114,6,0,2020/05/02 14:00:00+00
55025002603,122,0,0,2020/05/02 14:00:00+00
55025002700,77,0,0,2020/05/02 14:00:00+00
55025002800,45,0,0,2020/05/02 14:00:00+00
55025002900,62,0,0,2020/05/02 14:00:00+00
55025003001,80,8,0,2020/05/02 14:00:00+00
55025003002,67,0,0,2020/05/02 14:00:00+00
55025003100,123,7,0,2020/05/02 14:00:00+00
55025003200,29,0,0,2020/05/02 14:00:00+00
55025010100,69,0,0,2020/05/02 14:00:00+00
55025010200,28,0,0,2020/05/02 14:00:00+00
55025010300,70,0,0,2020/05/02 14:00:00+00
55025010400,67,0,0,2020/05/02 14:00:00+00
55025010501,62,0,0,2020/05/02 14:00:00+00
55025010502,148,0,0,2020/05/02 14:00:00+00
55025010600,75,0,0,2020/05/02 14:00:00+00
55025010701,99,0,0,2020/05/02 14:00:00+00
55025010702,133,5,0,2020/05/02 14:00:00+00
55025010800,227,7,0,2020/05/02 14:00:00+00
55025010901,153,5,0,2020/05/02 14:00:00+00
55025010903,67,0,0,2020/05/02 14:00:00+00
55025010904,157,9,0,2020/05/02 14:00:00+00
55025011000,87,0,0,2020/05/02 14:00:00+00
55025011101,100,0,0,2020/05/02 14:00:00+00
55025011102,182,11,0,2020/05/02 14:00:00+00
55025011200,162,9,0,2020/05/02 14:00:00+00
55025011301,129,7,0,2020/05/02 14:00:00+00
55025011302,61,9,0,2020/05/02 14:00:00+00
55025011401,184,8,0,2020/05/02 14:00:00+00
55025011402,210,11,0,2020/05/02 14:00:00+00
55025011503,122,0,0,2020/05/02 14:00:00+00
55025011504,78,0,0,2020/05/02 14:00:00+00
55025011505,82,0,0,2020/05/02 14:00:00+00
55025011506,143,5,0,2020/05/02 14:00:00+00
55025011600,119,5,0,2020/05/02 14:00:00+00
55025011700,49,0,0,2020/05/02 14:00:00+00
55025011800,76,0,0,2020/05/02 14:00:00+00
55025011900,102,0,0,2020/05/02 14:00:00+00
55025012001,151,0,0,2020/05/02 14:00:00+00
55025012002,66,0,0,2020/05/02 14:00:00+00
55025012100,36,0,0,2020/05/02 14:00:00+00
55025012201,33,0,0,2020/05/02 14:00:00+00
55025012202,117,6,0,2020/05/02 14:00:00+00
55025012300,68,10,0,2020/05/02 14:00:00+00
55025012400,80,5,0,2020/05/02 14:00:00+00
55025012501,95,0,0,2020/05/02 14:00:00+00
55025012502,96,0,0,2020/05/02 14:00:00+00
55025012600,74,0,0,2020/05/02 14:00:00+00
55025012700,71,0,0,2020/05/02 14:00:00+00
55025012800,123,11,0,2020/05/02 14:00:00+00
55025012900,61,0,0,2020/05/02 14:00:00+00
55025013000,74,0,0,2020/05/02 14:00:00+00
55025013100,87,0,0,2020/05/02 14:00:00+00
55025013200,210,11,0,2020/05/02 14:00:00+00
55025013301,82,8,0,2020/05/02 14:00:00+00
55025013302,104,0,0,2020/05/02 14:00:00+00
55025013700,122,5,0,2020/05/02 14:00:00+00
55025000100,61,0,0,2020/05/03 14:00:00+00
55025000201,51,0,0,2020/05/03 14:00:00+00
55025000202,53,0,0,2020/05/03 14:00:00+00
55025000204,106,0,0,2020/05/03 14:00:00+00
55025000205,83,6,0,2020/05/03 14:00:00+00
55025000300,128,5,0,2020/05/03 14:00:00+00
55025000401,57,0,0,2020/05/03 14:00:00+00
55025000402,39,0,0,2020/05/03 14:00:00+00
55025000405,114,0,0,2020/05/03 14:00:00+00
55025000406,62,0,0,2020/05/03 14:00:00+00
55025000407,127,6,0,2020/05/03 14:00:00+00
55025000408,75,5,0,2020/05/03 14:00:00+00
55025000501,118,0,0,2020/05/03 14:00:00+00
55025000503,146,8,0,2020/05/03 14:00:00+00
55025000504,151,0,0,2020/05/03 14:00:00+00
55025000600,99,9,0,2020/05/03 14:00:00+00
55025000700,89,0,0,2020/05/03 14:00:00+00
55025000800,55,8,0,2020/05/03 14:00:00+00
55025000901,40,0,0,2020/05/03 14:00:00+00
55025000902,90,0,0,2020/05/03 14:00:00+00
55025001000,50,0,0,2020/05/03 14:00:00+00
55025001101,21,0,0,2020/05/03 14:00:00+00
55025001102,0,0,0,2020/05/03 14:00:00+00
55025001200,121,0,0,2020/05/03 14:00:00+00
55025001300,69,0,0,2020/05/03 14:00:00+00
55025001401,113,7,0,2020/05/03 14:00:00+00
55025001402,114,7,0,2020/05/03 14:00:00+00
55025001403,161,5,0,2020/05/03 14:00:00+00
55025001501,41,0,0,2020/05/03 14:00:00+00
55025001502,116,6,0,2020/05/03 14:00:00+00
55025001603,20,7,0,2020/05/03 14:00:00+00
55025001604,24,0,0,2020/05/03 14:00:00+00
55025001605,38,0,0,2020/05/03 14:00:00+00
55025001606,22,0,0,2020/05/03 14:00:00+00
55025001704,780,27,0,2020/05/03 14:00:00+00
55025001705,79,0,0,2020/05/03 14:00:00+00
55025001802,52,0,0,2020/05/03 14:00:00+00
55025001804,87,0,0,2020/05/03 14:00:00+00
55025001900,165,5,0,2020/05/03 14:00:00+00
55025002000,126,0,0,2020/05/03 14:00:00+00
55025002100,127,7,0,2020/05/03 14:00:00+00
55025002200,102,0,0,2020/05/03 14:00:00+00
55025002301,61,0,0,2020/05/03 14:00:00+00
55025002302,215,0,0,2020/05/03 14:00:00+00
55025002401,54,0,0,2020/05/03 14:00:00+00
55025002402,92,0,0,2020/05/03 14:00:00+00
55025002500,48,0,0,2020/05/03 14:00:00+00
55025002601,37,0,0,2020/05/03 14:00:00+00
55025002602,121,6,0,2020/05/03 14:00:00+00
55025002603,126,0,0,2020/05/03 14:00:00+00
55025002700,78,0,0,2020/05/03 14:00:00+00
55025002800,47,0,0,2020/05/03 14:00:00+00
55025002900,62,0,0,2020/05/03 14:00:00+00
55025003001,84,8,0,2020/05/03 14:00:00+00
55025003002,70,0,0,2020/05/03 14:00:00+00
55025003100,127,7,0,2020/05/03 14:00:00+00
55025003200,31,0,0,2020/05/03 14:00:00+00
55025010100,70,0,0,2020/05/03 14:00:00+00
55025010200,30,0,0,2020/05/03 14:00:00+00
55025010300,74,0,0,2020/05/03 14:00:00+00
55025010400,69,0,0,2020/05/03 14:00:00+00
55025010501,65,0,0,2020/05/03 14:00:00+00
55025010502,151,0,0,2020/05/03 14:00:00+00
55025010600,76,0,0,2020/05/03 14:00:00+00
55025010701,100,0,0,2020/05/03 14:00:00+00
55025010702,134,5,0,2020/05/03 14:00:00+00
55025010800,236,7,0,2020/05/03 14:00:00+00
55025010901,158,5,0,2020/05/03 14:00:00+00
55025010903,71,0,0,2020/05/03 14:00:00+00
55025010904,161,9,0,2020/05/03 14:00:00+00
55025011000,89,0,0,2020/05/03 14:00:00+00
55025011101,103,0,0,2020/05/03 14:00:00+00
55025011102,185,11,0,2020/05/03 14:00:00+00
55025011200,166,9,0,2020/05/03 14:00:00+00
55025011301,136,7,0,2020/05/03 14:00:00+00
55025011302,65,9,0,2020/05/03 14:00:00+00
55025011401,185,8,0,2020/05/03 14:00:00+00
55025011402,213,11,0,2020/05/03 14:00:00+00
55025011503,127,0,0,2020/05/03 14:00:00+00
55025011504,80,0,0,2020/05/03 14:00:00+00
55025011505,86,0,0,2020/05/03 14:00:00+00
55025011506,146,5,0,2020/05/03 14:00:00+00
55025011600,119,5,0,2020/05/03 14:00:00+00
55025011700,51,0,0,2020/05/03 14:00:00+00
55025011800,78,0,0,2020/05/03 14:00:00+00
55025011900,104,0,0,2020/05/03 14:00:00+00
55025012001,153,0,0,2020/05/03 14:00:00+00
55025012002,68,0,0,2020/05/03 14:00:00+00
55025012100,36,0,0,2020/05/03 14:00:00+00
55025012201,33,0,0,2020/05/03 14:00:00+00
55025012202,123,6,0,2020/05/03 14:00:00+00
55025012300,72,10,0,2020/05/03 14:00:00+00
55025012400,82,5,0,2020/05/03 14:00:00+00
55025012501,100,0,0,2020/05/03 14:00:00+00
55025012502,101,0,0,2020/05/03 14:00:00+00
55025012600,74,0,0,2020/05/03 14:00:00+00
55025012700,72,0,0,2020/05/03 14:00:00+00
55025012800,127,11,0,2020/05/03 14:00:00+00
55025012900,62,0,0,2020/05/03 14:00:00+00
55025013000,74,0,0,2020/05/03 14:00:00+00
55025013100,87,0,0,2020/05/03 14:00:00+00
55025013200,217,11,0,2020/05/03 14:00:00+00
55025013301,87,8,0,2020/05/03 14:00:00+00
55025013302,106,0,0,2020/05/03 14:00:00+00
55025013700,128,5,0,2020/05/03 14:00:00+00
55025000100,64,0,0,2020/05/04 14:00:00+00
55025000201,53,0,0,2020/05/04 14:00:00+00
55025000202,54,0,0,2020/05/04 14:00:00+00
55025000204,107,0,0,2020/05/04 14:00:00+00
55025000205,85,6,0,2020/05/04 14:00:00+00
55025000300,131,5,0,2020/05/04 14:00:00+00
55025000401,62,0,0,2020/05/04 14:00:00+00
55025000402,42,0,0,2020/05/04 14:00:00+00
55025000405,117,0,0,2020/05/04 14:00:00+00
55025000406,65,0,0,2020/05/04 14:00:00+00
55025000407,131,6,0,2020/05/04 14:00:00+00
55025000408,77,5,0,2020/05/04 14:00:00+00
55025000501,121,0,0,2020/05/04 14:00:00+00
55025000503,149,8,0,2020/05/04 14:00:00+00
55025000504,153,0,0,2020/05/04 14:00:00+00
55025000600,101,9,0,2020/05/04 14:00:00+00
55025000700,91,0,0,2020/05/04 14:00:00+00
55025000800,57,9,0,2020/05/04 14:00:00+00
55025000901,41,0,0,2020/05/04 14:00:00+00
55025000902,92,0,0,2020/05/04 14:00:00+00
55025001000,52,0,0,2020/05/04 14:00:00+00
55025001101,22,0,0,2020/05/04 14:00:00+00
55025001102,0,0,0,2020/05/04 14:00:00+00
55025001200,123,5,0,2020/05/04 14:00:00+00
55025001300,72,0,0,2020/05/04 14:00:00+00
55025001401,118,7,0,2020/05/04 14:00:00+00
55025001402,118,7,0,2020/05/04 14:00:00+00
55025001403,163,6,0,2020/05/04 14:00:00+00
55025001501,44,0,0,2020/05/04 14:00:00+00
55025001502,119,6,0,2020/05/04 14:00:00+00
55025001603,20,7,0,2020/05/04 14:00:00+00
55025001604,24,0,0,2020/05/04 14:00:00+00
55025001605,40,0,0,2020/05/04 14:00:00+00
55025001606,23,0,0,2020/05/04 14:00:00+00
55025001704,785,27,0,2020/05/04 14:00:00+00
55025001705,81,0,0,2020/05/04 14:00:00+00
55025001802,52,0,0,2020/05/04 14:00:00+00
55025001804,87,0,0,2020/05/04 14:00:00+00
55025001900,167,6,0,2020/05/04 14:00:00+00
55025002000,127,0,0,2020/05/04 14:00:00+00
55025002100,131,7,0,2020/05/04 14:00:00+00
55025002200,106,0,0,2020/05/04 14:00:00+00
55025002301,67,0,0,2020/05/04 14:00:00+00
55025002302,217,0,0,2020/05/04 14:00:00+00
55025002401,55,0,0,2020/05/04 14:00:00+00
55025002402,93,0,0,2020/05/04 14:00:00+00
55025002500,50,0,0,2020/05/04 14:00:00+00
55025002601,39,0,0,2020/05/04 14:00:00+00
55025002602,122,6,0,2020/05/04 14:00:00+00
55025002603,130,0,0,2020/05/04 14:00:00+00
55025002700,79,0,0,2020/05/04 14:00:00+00
55025002800,49,0,0,2020/05/04 14:00:00+00
55025002900,64,0,0,2020/05/04 14:00:00+00
55025003001,87,8,0,2020/05/04 14:00:00+00
55025003002,72,0,0,2020/05/04 14:00:00+00
55025003100,131,7,0,2020/05/04 14:00:00+00
55025003200,31,0,0,2020/05/04 14:00:00+00
55025010100,74,0,0,2020/05/04 14:00:00+00
55025010200,31,0,0,2020/05/04 14:00:00+00
55025010300,77,0,0,2020/05/04 14:00:00+00
55025010400,69,0,0,2020/05/04 14:00:00+00
55025010501,69,0,0,2020/05/04 14:00:00+00
55025010502,154,0,0,2020/05/04 14:00:00+00
55025010600,78,0,0,2020/05/04 14:00:00+00
55025010701,107,0,0,2020/05/04 14:00:00+00
55025010702,139,5,0,2020/05/04 14:00:00+00
55025010800,240,7,0,2020/05/04 14:00:00+00
55025010901,161,5,0,2020/05/04 14:00:00+00
55025010903,71,0,0,2020/05/04 14:00:00+00
55025010904,168,9,0,2020/05/04 14:00:00+00
55025011000,92,0,0,2020/05/04 14:00:00+00
55025011101,103,0,0,2020/05/04 14:00:00+00
55025011102,189,11,0,2020/05/04 14:00:00+00
55025011200,173,9,0,2020/05/04 14:00:00+00
55025011301,139,7,0,2020/05/04 14:00:00+00
55025011302,66,9,0,2020/05/04 14:00:00+00
55025011401,190,8,0,2020/05/04 14:00:00+00
55025011402,225,11,0,2020/05/04 14:00:00+00
55025011503,128,0,0,2020/05/04 14:00:00+00
55025011504,82,0,0,2020/05/04 14:00:00+00
55025011505,87,0,0,2020/05/04 14:00:00+00
55025011506,149,6,0,2020/05/04 14:00:00+00
55025011600,122,5,0,2020/05/04 14:00:00+00
55025011700,52,0,0,2020/05/04 14:00:00+00
55025011800,81,0,0,2020/05/04 14:00:00+00
55025011900,105,0,0,2020/05/04 14:00:00+00
55025012001,159,0,0,2020/05/04 14:00:00+00
55025012002,68,0,0,2020/05/04 14:00:00+00
55025012100,38,0,0,2020/05/04 14:00:00+00
55025012201,34,0,0,2020/05/04 14:00:00+00
55025012202,125,6,0,2020/05/04 14:00:00+00
55025012300,73,10,0,2020/05/04 14:00:00+00
55025012400,82,5,0,2020/05/04 14:00:00+00
55025012501,103,0,0,2020/05/04 14:00:00+00
55025012502,101,0,0,2020/05/04 14:00:00+00
55025012600,75,0,0,2020/05/04 14:00:00+00
55025012700,76,0,0,2020/05/04 14:00:00+00
55025012800,128,11,0,2020/05/04 14:00:00+00
55025012900,62,0,0,2020/05/04 14:00:00+00
55025013000,76,0,0,2020/05/04 14:00:00+00
55025013100,95,0,0,2020/05/04 14:00:00+00
55025013200,222,11,0,2020/05/04 14:00:00+00
55025013301,90,8,0,2020/05/04 14:00:00+00
55025013302,109,0,0,2020/05/04 14:00:00+00
55025013700,128,5,0,2020/05/04 14:00:00+00
55025010800,245,7,0,2020/05/05 14:00:00+00
55025010901,169,5,0,2020/05/05 14:00:00+00
55025010903,73,0,0,2020/05/05 14:00:00+00
55025010904,173,9,0,2020/05/05 14:00:00+00
55025011000,93,0,0,2020/05/05 14:00:00+00
55025011101,107,0,0,2020/05/05 14:00:00+00
55025011102,197,11,0,2020/05/05 14:00:00+00
55025011200,180,9,0,2020/05/05 14:00:00+00
55025011301,144,7,0,2020/05/05 14:00:00+00
55025011302,72,10,0,2020/05/05 14:00:00+00
55025011401,195,8,0,2020/05/05 14:00:00+00
55025011402,232,11,0,2020/05/05 14:00:00+00
55025011503,131,0,0,2020/05/05 14:00:00+00
55025011504,85,0,0,2020/05/05 14:00:00+00
55025011505,89,0,0,2020/05/05 14:00:00+00
55025011506,150,6,0,2020/05/05 14:00:00+00
55025011600,132,5,0,2020/05/05 14:00:00+00
55025011700,54,0,0,2020/05/05 14:00:00+00
55025011800,81,0,0,2020/05/05 14:00:00+00
55025011900,110,0,0,2020/05/05 14:00:00+00
55025012001,165,0,0,2020/05/05 14:00:00+00
55025012002,69,0,0,2020/05/05 14:00:00+00
55025012100,38,0,0,2020/05/05 14:00:00+00
55025012201,35,0,0,2020/05/05 14:00:00+00
55025012202,129,6,0,2020/05/05 14:00:00+00
55025012300,75,10,0,2020/05/05 14:00:00+00
55025012400,82,5,0,2020/05/05 14:00:00+00
55025012501,105,0,0,2020/05/05 14:00:00+00
55025012502,101,0,0,2020/05/05 14:00:00+00
55025012600,82,0,0,2020/05/05 14:00:00+00
55025012700,78,0,0,2020/05/05 14:00:00+00
55025012800,134,11,0,2020/05/05 14:00:00+00
55025012900,63,0,0,2020/05/05 14:00:00+00
55025013000,82,0,0,2020/05/05 14:00:00+00
55025013100,98,0,0,2020/05/05 14:00:00+00
55025013200,228,11,0,2020/05/05 14:00:00+00
55025013301,91,8,0,2020/05/05 14:00:00+00
55025013302,112,0,0,2020/05/05 14:00:00+00
55025013700,135,5,0,2020/05/05 14:00:00+00
55025000100,66,0,0,2020/05/05 14:00:00+00
55025000201,54,0,0,2020/05/05 14:00:00+00
55025000202,56,0,0,2020/05/05 14:00:00+00
55025000204,115,0,0,2020/05/05 14:00:00+00
55025000205,88,6,0,2020/05/05 14:00:00+00
55025000300,134,5,0,2020/05/05 14:00:00+00
55025000401,63,0,0,2020/05/05 14:00:00+00
55025000402,46,0,0,2020/05/05 14:00:00+00
55025000405,122,0,0,2020/05/05 14:00:00+00
55025000406,68,0,0,2020/05/05 14:00:00+00
55025000407,135,6,0,2020/05/05 14:00:00+00
55025000408,78,5,0,2020/05/05 14:00:00+00
55025000501,126,0,0,2020/05/05 14:00:00+00
55025000503,157,8,0,2020/05/05 14:00:00+00
55025000504,160,0,0,2020/05/05 14:00:00+00
55025000600,106,9,0,2020/05/05 14:00:00+00
55025000700,92,0,0,2020/05/05 14:00:00+00
55025000800,59,8,0,2020/05/05 14:00:00+00
55025000901,43,0,0,2020/05/05 14:00:00+00
55025000902,93,0,0,2020/05/05 14:00:00+00
